feature,cn_name,importance,rank,kept
MAX_LOGV_3,"Max(log(V+1),3)",0.0,738,False
MAX_LOGV_30,"Max(log(V+1),30)",0.0,739,False
MAX_LOGV_60,"Max(log(V+1),60)",0.0,740,False
MAX_LOW_10,"Max(L̃,10)/C̃",0.0,741,False
MAX_LOW_20,"Max(L̃,20)/C̃",0.0,742,False
MAX_LOW_3,"Max(L̃,3)/C̃",0.0,743,False
MAX_LOW_30,"Max(L̃,30)/C̃",0.0,744,False
MAX_LOW_5,"Max(L̃,5)/C̃",0.0,745,False
MAX_LOW_60,"Max(L̃,60)/C̃",0.0,746,False
MAX_OPEN_10,"Max(Õ,10)/C̃",0.0,747,False
MAX_OPEN_20,"Max(Õ,20)/C̃",0.0,748,False
MAX_OPEN_3,"Max(Õ,3)/C̃",0.0,749,False
MAX_OPEN_30,"Max(Õ,30)/C̃",0.0,750,False
MAX_OPEN_5,"Max(Õ,5)/C̃",0.0,751,False
MAX_RETID_10,"Max(C/O-1,10)",0.0,752,False
MAX_RETID_20,"Max(C/O-1,20)",0.0,753,False
MAX_RETID_3,"Max(C/O-1,3)",0.0,754,False
MAX_RETID_30,"Max(C/O-1,30)",0.0,755,False
MAX_RETID_60,"Max(C/O-1,60)",0.0,756,False
MAX_RETON_3,"Max(O/PC-1,3)",0.0,757,False
MAX_R_3,"Max(pct_chg/100,3)",0.0,758,False
MAX_VWAP_10,"Max(A/V,10)/C",0.0,759,False
MAX_VWAP_20,"Max(A/V,20)/C",0.0,760,False
MAX_VWAP_3,"Max(A/V,3)/C",0.0,761,False
MAX_VWAP_30,"Max(A/V,30)/C",0.0,762,False
MAX_VWAP_5,"Max(A/V,5)/C",0.0,763,False
MAX_VWAP_60,"Max(A/V,60)/C",0.0,764,False
MAX_V_10,"Max(V,10)/(x+1)",0.0,765,False
MAX_V_3,"Max(V,3)/(x+1)",0.0,766,False
MAX_V_30,"Max(V,30)/(x+1)",0.0,767,False
MAX_V_5,"Max(V,5)/(x+1)",0.0,768,False
MAX_V_60,"Max(V,60)/(x+1)",0.0,769,False
MA_STACK,趋势｜sign(C~-MA60)+sign(MA60-MA120)+sign(MA120-MA250) (加总),0.0,770,False
MEAN_A_10,"Mean(A,10)/(x+1)",0.0,771,False
MEAN_A_20,"Mean(A,20)/(x+1)",0.0,772,False
MEAN_A_3,"Mean(A,3)/(x+1)",0.0,773,False
MEAN_A_30,"Mean(A,30)/(x+1)",0.0,774,False
MEAN_A_5,"Mean(A,5)/(x+1)",0.0,775,False
MEAN_A_60,"Mean(A,60)/(x+1)",0.0,776,False
MEAN_CF_10,"Mean(CF,10)/C̃",0.0,777,False
MEAN_CF_20,"Mean(CF,20)/C̃",0.0,778,False
MEAN_CF_3,"Mean(CF,3)/C̃",0.0,779,False
MEAN_CF_30,"Mean(CF,30)/C̃",0.0,780,False
MEAN_CF_5,"Mean(CF,5)/C̃",0.0,781,False
MEAN_CF_60,"Mean(CF,60)/C̃",0.0,782,False
MEAN_HIGH_10,"Mean(H̃,10)/C̃",0.0,783,False
MEAN_HIGH_20,"Mean(H̃,20)/C̃",0.0,784,False
MEAN_HIGH_3,"Mean(H̃,3)/C̃",0.0,785,False
MEAN_HIGH_30,"Mean(H̃,30)/C̃",0.0,786,False
MEAN_HIGH_5,"Mean(H̃,5)/C̃",0.0,787,False
MEAN_HLR_3,"Mean(H/L,3)",0.0,788,False
MEAN_HLR_60,"Mean(H/L,60)",0.0,789,False
MEAN_LOGV_10,"Mean(log(V+1),10)",0.0,790,False
MEAN_LOGV_20,"Mean(log(V+1),20)",0.0,791,False
MEAN_LOGV_3,"Mean(log(V+1),3)",0.0,792,False
MEAN_LOGV_30,"Mean(log(V+1),30)",0.0,793,False
MEAN_LOGV_5,"Mean(log(V+1),5)",0.0,794,False
MEAN_LOGV_60,"Mean(log(V+1),60)",0.0,795,False
MEAN_LOW_10,"Mean(L̃,10)/C̃",0.0,796,False
MEAN_LOW_20,"Mean(L̃,20)/C̃",0.0,797,False
MEAN_LOW_3,"Mean(L̃,3)/C̃",0.0,798,False
MEAN_LOW_5,"Mean(L̃,5)/C̃",0.0,799,False
MEAN_LOW_60,"Mean(L̃,60)/C̃",0.0,800,False
MEAN_OPEN_10,"Mean(Õ,10)/C̃",0.0,801,False
MEAN_OPEN_20,"Mean(Õ,20)/C̃",0.0,802,False
MEAN_OPEN_3,"Mean(Õ,3)/C̃",0.0,803,False
MEAN_OPEN_30,"Mean(Õ,30)/C̃",0.0,804,False
MEAN_OPEN_5,"Mean(Õ,5)/C̃",0.0,805,False
MEAN_RETID_10,"Mean(C/O-1,10)",0.0,806,False
MEAN_RETID_20,"Mean(C/O-1,20)",0.0,807,False
MEAN_RETID_3,"Mean(C/O-1,3)",0.0,808,False
MEAN_RETID_30,"Mean(C/O-1,30)",0.0,809,False
MEAN_RETID_5,"Mean(C/O-1,5)",0.0,810,False
MEAN_RETID_60,"Mean(C/O-1,60)",0.0,811,False
MEAN_RETON_3,"Mean(O/PC-1,3)",0.0,812,False
MEAN_R_3,"Mean(pct_chg/100,3)",0.0,813,False
MEAN_VWAP_10,"Mean(A/V,10)/C",0.0,814,False
MEAN_VWAP_20,"Mean(A/V,20)/C",0.0,815,False
MEAN_VWAP_3,"Mean(A/V,3)/C",0.0,816,False
MEAN_VWAP_30,"Mean(A/V,30)/C",0.0,817,False
MEAN_VWAP_5,"Mean(A/V,5)/C",0.0,818,False
MEAN_VWAP_60,"Mean(A/V,60)/C",0.0,819,False
MEAN_V_10,"Mean(V,10)/(x+1)",0.0,820,False
MEAN_V_20,"Mean(V,20)/(x+1)",0.0,821,False
MEAN_V_3,"Mean(V,3)/(x+1)",0.0,822,False
MEAN_V_30,"Mean(V,30)/(x+1)",0.0,823,False
MEAN_V_5,"Mean(V,5)/(x+1)",0.0,824,False
MEAN_V_60,"Mean(V,60)/(x+1)",0.0,825,False
MED_A_10,"Med(A,10)/(x+1)",0.0,826,False
MED_A_20,"Med(A,20)/(x+1)",0.0,827,False
MED_A_3,"Med(A,3)/(x+1)",0.0,828,False
MED_A_30,"Med(A,30)/(x+1)",0.0,829,False
MED_A_5,"Med(A,5)/(x+1)",0.0,830,False
MED_A_60,"Med(A,60)/(x+1)",0.0,831,False
MED_CF_10,"Med(CF,10)/C̃",0.0,832,False
MED_CF_20,"Med(CF,20)/C̃",0.0,833,False
MED_CF_3,"Med(CF,3)/C̃",0.0,834,False
MED_CF_5,"Med(CF,5)/C̃",0.0,835,False
MED_CF_60,"Med(CF,60)/C̃",0.0,836,False
MED_HIGH_10,"Med(H̃,10)/C̃",0.0,837,False
MED_HIGH_20,"Med(H̃,20)/C̃",0.0,838,False
MED_HIGH_3,"Med(H̃,3)/C̃",0.0,839,False
MED_HIGH_30,"Med(H̃,30)/C̃",0.0,840,False
MED_HIGH_5,"Med(H̃,5)/C̃",0.0,841,False
MED_HIGH_60,"Med(H̃,60)/C̃",0.0,842,False
MED_HLR_10,"Med(H/L,10)",0.0,843,False
MED_HLR_20,"Med(H/L,20)",0.0,844,False
MED_HLR_3,"Med(H/L,3)",0.0,845,False
MED_HLR_30,"Med(H/L,30)",0.0,846,False
MED_LOGV_10,"Med(log(V+1),10)",0.0,847,False
MED_LOGV_20,"Med(log(V+1),20)",0.0,848,False
MED_LOGV_30,"Med(log(V+1),30)",0.0,849,False
MED_LOGV_5,"Med(log(V+1),5)",0.0,850,False
MED_LOGV_60,"Med(log(V+1),60)",0.0,851,False
MED_LOW_10,"Med(L̃,10)/C̃",0.0,852,False
MED_LOW_20,"Med(L̃,20)/C̃",0.0,853,False
MED_LOW_3,"Med(L̃,3)/C̃",0.0,854,False
MED_LOW_30,"Med(L̃,30)/C̃",0.0,855,False
MED_LOW_5,"Med(L̃,5)/C̃",0.0,856,False
MED_LOW_60,"Med(L̃,60)/C̃",0.0,857,False
MED_OPEN_10,"Med(Õ,10)/C̃",0.0,858,False
MED_OPEN_20,"Med(Õ,20)/C̃",0.0,859,False
MED_OPEN_3,"Med(Õ,3)/C̃",0.0,860,False
MED_OPEN_30,"Med(Õ,30)/C̃",0.0,861,False
MED_OPEN_5,"Med(Õ,5)/C̃",0.0,862,False
MED_OPEN_60,"Med(Õ,60)/C̃",0.0,863,False
MED_RETID_20,"Med(C/O-1,20)",0.0,864,False
MED_RETID_3,"Med(C/O-1,3)",0.0,865,False
MED_RETID_30,"Med(C/O-1,30)",0.0,866,False
MED_RETID_5,"Med(C/O-1,5)",0.0,867,False
MED_RETID_60,"Med(C/O-1,60)",0.0,868,False
MED_RETON_10,"Med(O/PC-1,10)",0.0,869,False
MED_RETON_20,"Med(O/PC-1,20)",0.0,870,False
MED_RETON_3,"Med(O/PC-1,3)",0.0,871,False
MED_RETON_30,"Med(O/PC-1,30)",0.0,872,False
MED_RETON_5,"Med(O/PC-1,5)",0.0,873,False
MED_RETON_60,"Med(O/PC-1,60)",0.0,874,False
MED_R_20,"Med(pct_chg/100,20)",0.0,875,False
MED_R_3,"Med(pct_chg/100,3)",0.0,876,False
MED_R_30,"Med(pct_chg/100,30)",0.0,877,False
MED_R_5,"Med(pct_chg/100,5)",0.0,878,False
MED_R_60,"Med(pct_chg/100,60)",0.0,879,False
MED_VWAP_10,"Med(A/V,10)/C",0.0,880,False
MED_VWAP_20,"Med(A/V,20)/C",0.0,881,False
MED_VWAP_3,"Med(A/V,3)/C",0.0,882,False
MED_VWAP_30,"Med(A/V,30)/C",0.0,883,False
MED_VWAP_5,"Med(A/V,5)/C",0.0,884,False
MED_VWAP_60,"Med(A/V,60)/C",0.0,885,False
MED_V_10,"Med(V,10)/(x+1)",0.0,886,False
MED_V_20,"Med(V,20)/(x+1)",0.0,887,False
MED_V_3,"Med(V,3)/(x+1)",0.0,888,False
MED_V_30,"Med(V,30)/(x+1)",0.0,889,False
MED_V_5,"Med(V,5)/(x+1)",0.0,890,False
MED_V_60,"Med(V,60)/(x+1)",0.0,891,False
MIN20,"彩票｜Min(R,20)",0.0,892,False
MIN_A_10,"Min(A,10)/(x+1)",0.0,893,False
MIN_A_20,"Min(A,20)/(x+1)",0.0,894,False
MIN_A_3,"Min(A,3)/(x+1)",0.0,895,False
MIN_A_30,"Min(A,30)/(x+1)",0.0,896,False
MIN_A_5,"Min(A,5)/(x+1)",0.0,897,False
MIN_A_60,"Min(A,60)/(x+1)",0.0,898,False
MIN_CF_10,"Min(CF,10)/C̃",0.0,899,False
MIN_CF_20,"Min(CF,20)/C̃",0.0,900,False
MIN_CF_3,"Min(CF,3)/C̃",0.0,901,False
MIN_CF_30,"Min(CF,30)/C̃",0.0,902,False
MIN_CF_5,"Min(CF,5)/C̃",0.0,903,False
MIN_CF_60,"Min(CF,60)/C̃",0.0,904,False
MIN_HIGH_10,"Min(H̃,10)/C̃",0.0,905,False
MIN_HIGH_20,"Min(H̃,20)/C̃",0.0,906,False
MIN_HIGH_3,"Min(H̃,3)/C̃",0.0,907,False
MIN_HIGH_30,"Min(H̃,30)/C̃",0.0,908,False
MIN_HIGH_5,"Min(H̃,5)/C̃",0.0,909,False
MIN_HIGH_60,"Min(H̃,60)/C̃",0.0,910,False
MIN_HLR_10,"Min(H/L,10)",0.0,911,False
MIN_HLR_20,"Min(H/L,20)",0.0,912,False
MIN_HLR_30,"Min(H/L,30)",0.0,913,False
MIN_HLR_5,"Min(H/L,5)",0.0,914,False
MIN_HLR_60,"Min(H/L,60)",0.0,915,False
MIN_LOGV_10,"Min(log(V+1),10)",0.0,916,False
MIN_LOGV_20,"Min(log(V+1),20)",0.0,917,False
MIN_LOGV_3,"Min(log(V+1),3)",0.0,918,False
MIN_LOGV_30,"Min(log(V+1),30)",0.0,919,False
MIN_LOGV_5,"Min(log(V+1),5)",0.0,920,False
MIN_LOGV_60,"Min(log(V+1),60)",0.0,921,False
MIN_LOW_10,"Min(L̃,10)/C̃",0.0,922,False
MIN_LOW_3,"Min(L̃,3)/C̃",0.0,923,False
MIN_LOW_30,"Min(L̃,30)/C̃",0.0,924,False
MIN_LOW_5,"Min(L̃,5)/C̃",0.0,925,False
MIN_LOW_60,"Min(L̃,60)/C̃",0.0,926,False
MIN_OPEN_10,"Min(Õ,10)/C̃",0.0,927,False
MIN_OPEN_20,"Min(Õ,20)/C̃",0.0,928,False
MIN_OPEN_3,"Min(Õ,3)/C̃",0.0,929,False
MIN_OPEN_30,"Min(Õ,30)/C̃",0.0,930,False
MIN_OPEN_5,"Min(Õ,5)/C̃",0.0,931,False
MIN_OPEN_60,"Min(Õ,60)/C̃",0.0,932,False
MIN_PREV_DIST_BARS,前区间最低收盘距事件日交易日数,0.0,933,False
MIN_PREV_DRAWDOWN,前区间自身回撤深度,0.0,934,False
MIN_RETID_10,"Min(C/O-1,10)",0.0,935,False
MIN_RETID_20,"Min(C/O-1,20)",0.0,936,False
MIN_RETID_3,"Min(C/O-1,3)",0.0,937,False
MIN_RETID_30,"Min(C/O-1,30)",0.0,938,False
MIN_RETID_5,"Min(C/O-1,5)",0.0,939,False
MIN_RETID_60,"Min(C/O-1,60)",0.0,940,False
MIN_RETON_10,"Min(O/PC-1,10)",0.0,941,False
MIN_RETON_20,"Min(O/PC-1,20)",0.0,942,False
MIN_RETON_3,"Min(O/PC-1,3)",0.0,943,False
MIN_RETON_30,"Min(O/PC-1,30)",0.0,944,False
MIN_RETON_5,"Min(O/PC-1,5)",0.0,945,False
MIN_RETON_60,"Min(O/PC-1,60)",0.0,946,False
MIN_R_10,"Min(pct_chg/100,10)",0.0,947,False
MIN_R_3,"Min(pct_chg/100,3)",0.0,948,False
MIN_R_5,"Min(pct_chg/100,5)",0.0,949,False
MIN_R_60,"Min(pct_chg/100,60)",0.0,950,False
MIN_VWAP_10,"Min(A/V,10)/C",0.0,951,False
MIN_VWAP_20,"Min(A/V,20)/C",0.0,952,False
MIN_VWAP_3,"Min(A/V,3)/C",0.0,953,False
MIN_VWAP_30,"Min(A/V,30)/C",0.0,954,False
MIN_VWAP_5,"Min(A/V,5)/C",0.0,955,False
MIN_VWAP_60,"Min(A/V,60)/C",0.0,956,False
MIN_V_10,"Min(V,10)/(x+1)",0.0,957,False
MIN_V_20,"Min(V,20)/(x+1)",0.0,958,False
MIN_V_3,"Min(V,3)/(x+1)",0.0,959,False
MIN_V_30,"Min(V,30)/(x+1)",0.0,960,False
MIN_V_5,"Min(V,5)/(x+1)",0.0,961,False
MIN_V_60,"Min(V,60)/(x+1)",0.0,962,False
MKT_AVG_AMP,市场状态｜两指数 (H-L)/L 当日均值,0.0,963,False
MKT_AVG_CHANGE,市场状态｜两指数 (C-O)/O 均值,0.0,964,False
MKT_PROMOTE_RATE,市场连板晋级率,0.0,965,False
MKT_SENTIMENT,市场状态｜两指数均值版情绪 (规则同单指数),0.0,966,False
MKT_SH_PRICE_CHANGE,市场状态｜上证指数 (C-O)/O,0.0,967,False
MKT_SH_PRICE_CHANGE_ABS,市场状态｜|MKT_SH_PRICE_CHANGE|,0.0,968,False
MKT_SH_SENTIMENT,市场状态｜涨>1%且振幅<2%->2; 跌>1%且振幅>3%->0; 否则 1 (上证),0.0,969,False
MKT_SH_SZ_SYNC_DIRECTION,市场状态｜1[两指数 (C-O)/O 同号],0.0,970,False
MKT_SH_VOLUME_SIGNAL,市场状态｜1[量比>1.2] (上证),0.0,971,False
MKT_SYNC_SCORE,"市场状态｜1 - min(1, |pc_sh-pc_sz|/0.02), pc=(C-O)/O (v2 market_sync_score 口径)",0.0,972,False
MKT_SZ_PRICE_CHANGE_ABS,市场状态｜|MKT_SZ_PRICE_CHANGE|,0.0,973,False
MKT_SZ_SENTIMENT,市场状态｜同上 (深证),0.0,974,False
MKT_SZ_VOLUME_SIGNAL,市场状态｜1[量比>1.2] (深证),0.0,975,False
NEW_LISTING,制度｜1[T - list_date < 250 交易日] (= 股内行号 < 250),0.0,976,False
OBV_DIV,"量价背离｜zscore_ts(C~,20)-zscore_ts(OBV,20)",0.0,977,False
OBV_TREND,"量能｜Slope(OBV,5)/Mean(V,20), OBV=sign(R)*V 累积",0.0,978,False
ONEWORD_LIMITUP,一字涨停标记,0.0,979,False
PARK20,"波动率｜sqrt(Sum(log(H/L)^2,20)/(4*ln2*20)) (Parkinson)",0.0,980,False
PCTB,"技术指标｜(C~-Mean(C~,20))/(2*Std(C~,20)) (%B)",0.0,981,False
POS_52W,"位置｜(C~-Min(L~,250))/(Max(H~,250)-Min(L~,250))",0.0,982,False
PRICE_IMPACT,流动性｜abs(C-O)/sqrt(V),0.0,983,False
PRICE_TREND5,"位置结构｜Slope(C~,5)/C~",0.0,984,False
PVR20,"量价背离｜Mean(V|R>0,20)/Mean(V|R<0,20) (最少 5 个上涨日否则 NaN)",0.0,985,False
Q20_A_10,"Quant(A,10,0.2)/(x+1)",0.0,986,False
Q20_A_20,"Quant(A,20,0.2)/(x+1)",0.0,987,False
Q20_A_3,"Quant(A,3,0.2)/(x+1)",0.0,988,False
Q20_A_30,"Quant(A,30,0.2)/(x+1)",0.0,989,False
Q20_A_5,"Quant(A,5,0.2)/(x+1)",0.0,990,False
Q20_A_60,"Quant(A,60,0.2)/(x+1)",0.0,991,False
Q20_CF_10,"Quant(CF,10,0.2)/C̃",0.0,992,False
Q20_CF_3,"Quant(CF,3,0.2)/C̃",0.0,993,False
Q20_CF_30,"Quant(CF,30,0.2)/C̃",0.0,994,False
Q20_CF_5,"Quant(CF,5,0.2)/C̃",0.0,995,False
Q20_CF_60,"Quant(CF,60,0.2)/C̃",0.0,996,False
Q20_HIGH_10,"Quant(H̃,10,0.2)/C̃",0.0,997,False
Q20_HIGH_20,"Quant(H̃,20,0.2)/C̃",0.0,998,False
Q20_HIGH_3,"Quant(H̃,3,0.2)/C̃",0.0,999,False
Q20_HIGH_30,"Quant(H̃,30,0.2)/C̃",0.0,1000,False
Q20_HIGH_5,"Quant(H̃,5,0.2)/C̃",0.0,1001,False
Q20_HIGH_60,"Quant(H̃,60,0.2)/C̃",0.0,1002,False
Q20_HLR_10,"Quant(H/L,10,0.2)",0.0,1003,False
Q20_HLR_20,"Quant(H/L,20,0.2)",0.0,1004,False
Q20_HLR_3,"Quant(H/L,3,0.2)",0.0,1005,False
Q20_HLR_30,"Quant(H/L,30,0.2)",0.0,1006,False
Q20_HLR_5,"Quant(H/L,5,0.2)",0.0,1007,False
Q20_LOGV_10,"Quant(log(V+1),10,0.2)",0.0,1008,False
Q20_LOGV_20,"Quant(log(V+1),20,0.2)",0.0,1009,False
Q20_LOGV_3,"Quant(log(V+1),3,0.2)",0.0,1010,False
Q20_LOGV_30,"Quant(log(V+1),30,0.2)",0.0,1011,False
Q20_LOGV_5,"Quant(log(V+1),5,0.2)",0.0,1012,False
Q20_LOGV_60,"Quant(log(V+1),60,0.2)",0.0,1013,False
Q20_LOW_10,"Quant(L̃,10,0.2)/C̃",0.0,1014,False
Q20_LOW_20,"Quant(L̃,20,0.2)/C̃",0.0,1015,False
Q20_LOW_3,"Quant(L̃,3,0.2)/C̃",0.0,1016,False
Q20_LOW_30,"Quant(L̃,30,0.2)/C̃",0.0,1017,False
Q20_LOW_5,"Quant(L̃,5,0.2)/C̃",0.0,1018,False
Q20_LOW_60,"Quant(L̃,60,0.2)/C̃",0.0,1019,False
Q20_OPEN_10,"Quant(Õ,10,0.2)/C̃",0.0,1020,False
Q20_OPEN_20,"Quant(Õ,20,0.2)/C̃",0.0,1021,False
Q20_OPEN_3,"Quant(Õ,3,0.2)/C̃",0.0,1022,False
Q20_OPEN_30,"Quant(Õ,30,0.2)/C̃",0.0,1023,False
Q20_OPEN_5,"Quant(Õ,5,0.2)/C̃",0.0,1024,False
Q20_RETID_10,"Quant(C/O-1,10,0.2)",0.0,1025,False
Q20_RETID_20,"Quant(C/O-1,20,0.2)",0.0,1026,False
Q20_RETID_3,"Quant(C/O-1,3,0.2)",0.0,1027,False
Q20_RETID_5,"Quant(C/O-1,5,0.2)",0.0,1028,False
Q20_RETID_60,"Quant(C/O-1,60,0.2)",0.0,1029,False
Q20_RETON_10,"Quant(O/PC-1,10,0.2)",0.0,1030,False
Q20_RETON_20,"Quant(O/PC-1,20,0.2)",0.0,1031,False
Q20_RETON_3,"Quant(O/PC-1,3,0.2)",0.0,1032,False
Q20_RETON_5,"Quant(O/PC-1,5,0.2)",0.0,1033,False
Q20_RETON_60,"Quant(O/PC-1,60,0.2)",0.0,1034,False
Q20_R_3,"Quant(pct_chg/100,3,0.2)",0.0,1035,False
Q20_R_5,"Quant(pct_chg/100,5,0.2)",0.0,1036,False
Q20_VWAP_10,"Quant(A/V,10,0.2)/C",0.0,1037,False
Q20_VWAP_20,"Quant(A/V,20,0.2)/C",0.0,1038,False
Q20_VWAP_3,"Quant(A/V,3,0.2)/C",0.0,1039,False
Q20_VWAP_30,"Quant(A/V,30,0.2)/C",0.0,1040,False
Q20_VWAP_5,"Quant(A/V,5,0.2)/C",0.0,1041,False
Q20_VWAP_60,"Quant(A/V,60,0.2)/C",0.0,1042,False
Q20_V_10,"Quant(V,10,0.2)/(x+1)",0.0,1043,False
Q20_V_20,"Quant(V,20,0.2)/(x+1)",0.0,1044,False
Q20_V_3,"Quant(V,3,0.2)/(x+1)",0.0,1045,False
Q20_V_30,"Quant(V,30,0.2)/(x+1)",0.0,1046,False
Q20_V_5,"Quant(V,5,0.2)/(x+1)",0.0,1047,False
Q20_V_60,"Quant(V,60,0.2)/(x+1)",0.0,1048,False
Q80_A_10,"Quant(A,10,0.8)/(x+1)",0.0,1049,False
Q80_A_20,"Quant(A,20,0.8)/(x+1)",0.0,1050,False
Q80_A_30,"Quant(A,30,0.8)/(x+1)",0.0,1051,False
Q80_A_5,"Quant(A,5,0.8)/(x+1)",0.0,1052,False
Q80_A_60,"Quant(A,60,0.8)/(x+1)",0.0,1053,False
Q80_CF_10,"Quant(CF,10,0.8)/C̃",0.0,1054,False
Q80_CF_3,"Quant(CF,3,0.8)/C̃",0.0,1055,False
Q80_CF_5,"Quant(CF,5,0.8)/C̃",0.0,1056,False
Q80_HIGH_10,"Quant(H̃,10,0.8)/C̃",0.0,1057,False
Q80_HIGH_20,"Quant(H̃,20,0.8)/C̃",0.0,1058,False
Q80_HIGH_3,"Quant(H̃,3,0.8)/C̃",0.0,1059,False
Q80_HIGH_5,"Quant(H̃,5,0.8)/C̃",0.0,1060,False
Q80_HLR_20,"Quant(H/L,20,0.8)",0.0,1061,False
Q80_HLR_3,"Quant(H/L,3,0.8)",0.0,1062,False
Q80_HLR_60,"Quant(H/L,60,0.8)",0.0,1063,False
Q80_LOGV_10,"Quant(log(V+1),10,0.8)",0.0,1064,False
Q80_LOGV_20,"Quant(log(V+1),20,0.8)",0.0,1065,False
Q80_LOGV_3,"Quant(log(V+1),3,0.8)",0.0,1066,False
Q80_LOGV_30,"Quant(log(V+1),30,0.8)",0.0,1067,False
Q80_LOGV_5,"Quant(log(V+1),5,0.8)",0.0,1068,False
Q80_LOGV_60,"Quant(log(V+1),60,0.8)",0.0,1069,False
Q80_LOW_10,"Quant(L̃,10,0.8)/C̃",0.0,1070,False
Q80_LOW_3,"Quant(L̃,3,0.8)/C̃",0.0,1071,False
Q80_LOW_30,"Quant(L̃,30,0.8)/C̃",0.0,1072,False
Q80_LOW_5,"Quant(L̃,5,0.8)/C̃",0.0,1073,False
Q80_LOW_60,"Quant(L̃,60,0.8)/C̃",0.0,1074,False
Q80_OPEN_10,"Quant(Õ,10,0.8)/C̃",0.0,1075,False
Q80_OPEN_20,"Quant(Õ,20,0.8)/C̃",0.0,1076,False
Q80_OPEN_3,"Quant(Õ,3,0.8)/C̃",0.0,1077,False
Q80_OPEN_5,"Quant(Õ,5,0.8)/C̃",0.0,1078,False
Q80_OPEN_60,"Quant(Õ,60,0.8)/C̃",0.0,1079,False
Q80_RETID_10,"Quant(C/O-1,10,0.8)",0.0,1080,False
Q80_RETID_20,"Quant(C/O-1,20,0.8)",0.0,1081,False
Q80_RETID_3,"Quant(C/O-1,3,0.8)",0.0,1082,False
Q80_RETID_30,"Quant(C/O-1,30,0.8)",0.0,1083,False
Q80_RETID_5,"Quant(C/O-1,5,0.8)",0.0,1084,False
Q80_RETID_60,"Quant(C/O-1,60,0.8)",0.0,1085,False
Q80_RETON_10,"Quant(O/PC-1,10,0.8)",0.0,1086,False
Q80_RETON_20,"Quant(O/PC-1,20,0.8)",0.0,1087,False
Q80_RETON_3,"Quant(O/PC-1,3,0.8)",0.0,1088,False
Q80_RETON_60,"Quant(O/PC-1,60,0.8)",0.0,1089,False
Q80_R_10,"Quant(pct_chg/100,10,0.8)",0.0,1090,False
Q80_R_20,"Quant(pct_chg/100,20,0.8)",0.0,1091,False
Q80_R_3,"Quant(pct_chg/100,3,0.8)",0.0,1092,False
Q80_R_30,"Quant(pct_chg/100,30,0.8)",0.0,1093,False
Q80_VWAP_10,"Quant(A/V,10,0.8)/C",0.0,1094,False
Q80_VWAP_20,"Quant(A/V,20,0.8)/C",0.0,1095,False
Q80_VWAP_3,"Quant(A/V,3,0.8)/C",0.0,1096,False
Q80_VWAP_30,"Quant(A/V,30,0.8)/C",0.0,1097,False
Q80_VWAP_5,"Quant(A/V,5,0.8)/C",0.0,1098,False
Q80_VWAP_60,"Quant(A/V,60,0.8)/C",0.0,1099,False
Q80_V_10,"Quant(V,10,0.8)/(x+1)",0.0,1100,False
Q80_V_20,"Quant(V,20,0.8)/(x+1)",0.0,1101,False
Q80_V_30,"Quant(V,30,0.8)/(x+1)",0.0,1102,False
Q80_V_5,"Quant(V,5,0.8)/(x+1)",0.0,1103,False
Q80_V_60,"Quant(V,60,0.8)/(x+1)",0.0,1104,False
REF_HIGH_10,"Ref(H̃,10)/C̃",0.0,1105,False
REF_HIGH_20,"Ref(H̃,20)/C̃",0.0,1106,False
REF_HIGH_3,"Ref(H̃,3)/C̃",0.0,1107,False
REF_HIGH_30,"Ref(H̃,30)/C̃",0.0,1108,False
REF_HIGH_5,"Ref(H̃,5)/C̃",0.0,1109,False
REF_HLR_10,"Ref(H/L,10)",0.0,1110,False
REF_HLR_20,"Ref(H/L,20)",0.0,1111,False
REF_HLR_3,"Ref(H/L,3)",0.0,1112,False
REF_HLR_30,"Ref(H/L,30)",0.0,1113,False
REF_HLR_60,"Ref(H/L,60)",0.0,1114,False
REF_LOGV_10,"Ref(log(V+1),10)",0.0,1115,False
REF_LOGV_20,"Ref(log(V+1),20)",0.0,1116,False
REF_LOGV_3,"Ref(log(V+1),3)",0.0,1117,False
REF_LOGV_30,"Ref(log(V+1),30)",0.0,1118,False
REF_LOGV_5,"Ref(log(V+1),5)",0.0,1119,False
REF_LOGV_60,"Ref(log(V+1),60)",0.0,1120,False
REF_LOW_10,"Ref(L̃,10)/C̃",0.0,1121,False
REF_LOW_20,"Ref(L̃,20)/C̃",0.0,1122,False
REF_LOW_3,"Ref(L̃,3)/C̃",0.0,1123,False
REF_LOW_30,"Ref(L̃,30)/C̃",0.0,1124,False
REF_LOW_5,"Ref(L̃,5)/C̃",0.0,1125,False
REF_OPEN_10,"Ref(Õ,10)/C̃",0.0,1126,False
REF_OPEN_20,"Ref(Õ,20)/C̃",0.0,1127,False
REF_OPEN_3,"Ref(Õ,3)/C̃",0.0,1128,False
REF_OPEN_30,"Ref(Õ,30)/C̃",0.0,1129,False
REF_OPEN_5,"Ref(Õ,5)/C̃",0.0,1130,False
REF_RETID_10,"Ref(C/O-1,10)",0.0,1131,False
REF_RETID_20,"Ref(C/O-1,20)",0.0,1132,False
REF_RETID_3,"Ref(C/O-1,3)",0.0,1133,False
REF_RETID_30,"Ref(C/O-1,30)",0.0,1134,False
REF_RETID_5,"Ref(C/O-1,5)",0.0,1135,False
REF_RETID_60,"Ref(C/O-1,60)",0.0,1136,False
REF_RETON_10,"Ref(O/PC-1,10)",0.0,1137,False
