column,source,cn_name,status
STD_CLOSE_60,s2,"Std(C̃,60)/C̃","dropped_dedup(anchor=STD_CF_60, rho=1.000000)"
STD_HIGH_10,s2,"Std(H̃,10)/C̃",kept
STD_HIGH_20,s2,"Std(H̃,20)/C̃",kept
STD_HIGH_3,s2,"Std(H̃,3)/C̃",kept
STD_HIGH_30,s2,"Std(H̃,30)/C̃",kept
STD_HIGH_5,s2,"Std(H̃,5)/C̃",kept
STD_HIGH_60,s2,"Std(H̃,60)/C̃",kept
STD_HLR_10,s2,"Std(H/L,10)",kept
STD_HLR_20,s2,"Std(H/L,20)",kept
STD_HLR_3,s2,"Std(H/L,3)",kept
STD_HLR_30,s2,"Std(H/L,30)",kept
STD_HLR_5,s2,"Std(H/L,5)",kept
STD_HLR_60,s2,"Std(H/L,60)","dropped_dedup(anchor=MAX_HLR_60, rho=0.999753)"
STD_LOGV_10,s2,"Std(log(V+1),10)",kept
STD_LOGV_20,s2,"Std(log(V+1),20)",kept
STD_LOGV_3,s2,"Std(log(V+1),3)",kept
STD_LOGV_30,s2,"Std(log(V+1),30)",kept
STD_LOGV_5,s2,"Std(log(V+1),5)",kept
STD_LOGV_60,s2,"Std(log(V+1),60)",kept
STD_LOW_10,s2,"Std(L̃,10)/C̃",kept
STD_LOW_20,s2,"Std(L̃,20)/C̃",kept
STD_LOW_3,s2,"Std(L̃,3)/C̃",kept
STD_LOW_30,s2,"Std(L̃,30)/C̃",kept
STD_LOW_5,s2,"Std(L̃,5)/C̃",kept
STD_LOW_60,s2,"Std(L̃,60)/C̃","dropped_dedup(anchor=STD_CF_60, rho=0.999259)"
STD_OPEN_10,s2,"Std(Õ,10)/C̃",kept
STD_OPEN_20,s2,"Std(Õ,20)/C̃",kept
STD_OPEN_3,s2,"Std(Õ,3)/C̃",kept
STD_OPEN_30,s2,"Std(Õ,30)/C̃",kept
STD_OPEN_5,s2,"Std(Õ,5)/C̃",kept
STD_OPEN_60,s2,"Std(Õ,60)/C̃","dropped_dedup(anchor=STD_CF_60, rho=0.999440)"
STD_RETID_10,s2,"Std(C/O-1,10)",kept
STD_RETID_20,s2,"Std(C/O-1,20)",kept
STD_RETID_3,s2,"Std(C/O-1,3)",kept
STD_RETID_30,s2,"Std(C/O-1,30)",kept
STD_RETID_5,s2,"Std(C/O-1,5)",kept
STD_RETID_60,s2,"Std(C/O-1,60)",kept
STD_RETON_10,s2,"Std(O/PC-1,10)",kept
STD_RETON_20,s2,"Std(O/PC-1,20)","dropped_dedup(anchor=GAP_VOL20, rho=1.000000)"
STD_RETON_3,s2,"Std(O/PC-1,3)",kept
STD_RETON_30,s2,"Std(O/PC-1,30)",kept
STD_RETON_5,s2,"Std(O/PC-1,5)",kept
STD_RETON_60,s2,"Std(O/PC-1,60)","dropped_dedup(anchor=DVOL, rho=-0.999415)"
STD_R_10,s2,"Std(pct_chg/100,10)",kept
STD_R_20,s2,"Std(pct_chg/100,20)","dropped_dedup(anchor=VOL20, rho=1.000000)"
STD_R_3,s2,"Std(pct_chg/100,3)",kept
STD_R_30,s2,"Std(pct_chg/100,30)",kept
STD_R_5,s2,"Std(pct_chg/100,5)","dropped_dedup(anchor=VOL5, rho=1.000000)"
STD_R_60,s2,"Std(pct_chg/100,60)","dropped_dedup(anchor=DVOL, rho=-0.999280)"
STD_VWAP_10,s2,"Std(A/V,10)/C",kept
STD_VWAP_20,s2,"Std(A/V,20)/C",kept
STD_VWAP_3,s2,"Std(A/V,3)/C",kept
STD_VWAP_30,s2,"Std(A/V,30)/C",kept
STD_VWAP_5,s2,"Std(A/V,5)/C",kept
STD_VWAP_60,s2,"Std(A/V,60)/C",kept
STD_V_10,s2,"Std(V,10)/(Mean+1)",kept
STD_V_20,s2,"Std(V,20)/(Mean+1)","dropped_dedup(anchor=VSTD20, rho=1.000000)"
STD_V_3,s2,"Std(V,3)/(Mean+1)",kept
STD_V_30,s2,"Std(V,30)/(Mean+1)",kept
STD_V_5,s2,"Std(V,5)/(Mean+1)",kept
STD_V_60,s2,"Std(V,60)/(Mean+1)",kept
SUMD20,s1,"技术指标｜(Sum(max(R,0),20)-Sum(max(-R,0),20))/Sum(abs(R),20)",kept
SUM_RETID_10,s2,"Sum(C/O-1,10)","dropped_dedup(anchor=MEAN_RETID_10, rho=1.000000)"
SUM_RETID_20,s2,"Sum(C/O-1,20)","dropped_dedup(anchor=MEAN_RETID_20, rho=1.000000)"
SUM_RETID_3,s2,"Sum(C/O-1,3)","dropped_dedup(anchor=MEAN_RETID_3, rho=1.000000)"
SUM_RETID_30,s2,"Sum(C/O-1,30)","dropped_dedup(anchor=MEAN_RETID_30, rho=1.000000)"
SUM_RETID_5,s2,"Sum(C/O-1,5)","dropped_dedup(anchor=MEAN_RETID_5, rho=1.000000)"
SUM_RETID_60,s2,"Sum(C/O-1,60)","dropped_dedup(anchor=MEAN_RETID_60, rho=1.000000)"
SUM_RETON_10,s2,"Sum(O/PC-1,10)","dropped_dedup(anchor=MEAN_RETON_10, rho=1.000000)"
SUM_RETON_20,s2,"Sum(O/PC-1,20)","dropped_dedup(anchor=GAP_MEAN20, rho=1.000000)"
SUM_RETON_3,s2,"Sum(O/PC-1,3)","dropped_dedup(anchor=MEAN_RETON_3, rho=1.000000)"
SUM_RETON_30,s2,"Sum(O/PC-1,30)","dropped_dedup(anchor=MEAN_RETON_30, rho=1.000000)"
SUM_RETON_5,s2,"Sum(O/PC-1,5)","dropped_dedup(anchor=MEAN_RETON_5, rho=1.000000)"
SUM_RETON_60,s2,"Sum(O/PC-1,60)","dropped_dedup(anchor=MEAN_RETON_60, rho=1.000000)"
SUM_R_10,s2,"Sum(pct_chg/100,10)","dropped_dedup(anchor=MEAN_R_10, rho=1.000000)"
SUM_R_20,s2,"Sum(pct_chg/100,20)","dropped_dedup(anchor=MEAN_R_20, rho=1.000000)"
SUM_R_3,s2,"Sum(pct_chg/100,3)","dropped_dedup(anchor=MEAN_R_3, rho=1.000000)"
SUM_R_30,s2,"Sum(pct_chg/100,30)","dropped_dedup(anchor=MEAN_R_30, rho=1.000000)"
SUM_R_5,s2,"Sum(pct_chg/100,5)","dropped_dedup(anchor=MEAN_R_5, rho=1.000000)"
SUM_R_60,s2,"Sum(pct_chg/100,60)","dropped_dedup(anchor=MEAN_R_60, rho=1.000000)"
T1_GAP,s1,"制度｜Mean(RET_ON[t] | RET_ID[t-1] < -2%, 20)",kept
TREND_SLOPE_120,s1,"趋势｜Slope(log(C~),120)*120 / (Std(R,120)*sqrt(120)) (t 统计量口径)",kept
TSRANK20,s1,"位置｜TsRank(C~,20) (最新值在 20 日内分位)",kept
TSRANK_A_10,s2,"TsRank(A,10)",kept
TSRANK_A_20,s2,"TsRank(A,20)",kept
TSRANK_A_3,s2,"TsRank(A,3)",kept
TSRANK_A_30,s2,"TsRank(A,30)",kept
TSRANK_A_5,s2,"TsRank(A,5)",kept
TSRANK_A_60,s2,"TsRank(A,60)",kept
TSRANK_CF_10,s2,"TsRank(CF,10)",kept
TSRANK_CF_20,s2,"TsRank(CF,20)","dropped_dedup(anchor=TSRANK20, rho=1.000000)"
TSRANK_CF_3,s2,"TsRank(CF,3)",kept
TSRANK_CF_30,s2,"TsRank(CF,30)",kept
TSRANK_CF_5,s2,"TsRank(CF,5)",kept
TSRANK_CF_60,s2,"TsRank(CF,60)",kept
TSRANK_CLOSE_10,s2,"TsRank(C̃,10)","dropped_dedup(anchor=TSRANK_CF_10, rho=1.000000)"
TSRANK_CLOSE_20,s2,"TsRank(C̃,20)","dropped_dedup(anchor=TSRANK20, rho=1.000000)"
TSRANK_CLOSE_3,s2,"TsRank(C̃,3)","dropped_dedup(anchor=TSRANK_CF_3, rho=1.000000)"
TSRANK_CLOSE_30,s2,"TsRank(C̃,30)","dropped_dedup(anchor=TSRANK_CF_30, rho=1.000000)"
TSRANK_CLOSE_5,s2,"TsRank(C̃,5)","dropped_dedup(anchor=TSRANK_CF_5, rho=1.000000)"
TSRANK_CLOSE_60,s2,"TsRank(C̃,60)","dropped_dedup(anchor=TSRANK_CF_60, rho=1.000000)"
TSRANK_HIGH_10,s2,"TsRank(H̃,10)",kept
TSRANK_HIGH_20,s2,"TsRank(H̃,20)",kept
TSRANK_HIGH_3,s2,"TsRank(H̃,3)",kept
TSRANK_HIGH_30,s2,"TsRank(H̃,30)",kept
TSRANK_HIGH_5,s2,"TsRank(H̃,5)",kept
TSRANK_HIGH_60,s2,"TsRank(H̃,60)",kept
TSRANK_HLR_10,s2,"TsRank(H/L,10)",kept
TSRANK_HLR_20,s2,"TsRank(H/L,20)",kept
TSRANK_HLR_3,s2,"TsRank(H/L,3)",kept
TSRANK_HLR_30,s2,"TsRank(H/L,30)",kept
TSRANK_HLR_5,s2,"TsRank(H/L,5)",kept
TSRANK_HLR_60,s2,"TsRank(H/L,60)",kept
TSRANK_LOGV_10,s2,"TsRank(log(V+1),10)",kept
TSRANK_LOGV_20,s2,"TsRank(log(V+1),20)",kept
TSRANK_LOGV_3,s2,"TsRank(log(V+1),3)",kept
TSRANK_LOGV_30,s2,"TsRank(log(V+1),30)",kept
TSRANK_LOGV_5,s2,"TsRank(log(V+1),5)",kept
TSRANK_LOGV_60,s2,"TsRank(log(V+1),60)",kept
TSRANK_LOW_10,s2,"TsRank(L̃,10)",kept
TSRANK_LOW_20,s2,"TsRank(L̃,20)",kept
TSRANK_LOW_3,s2,"TsRank(L̃,3)",kept
TSRANK_LOW_30,s2,"TsRank(L̃,30)",kept
TSRANK_LOW_5,s2,"TsRank(L̃,5)",kept
TSRANK_LOW_60,s2,"TsRank(L̃,60)",kept
TSRANK_OPEN_10,s2,"TsRank(Õ,10)",kept
TSRANK_OPEN_20,s2,"TsRank(Õ,20)",kept
TSRANK_OPEN_3,s2,"TsRank(Õ,3)",kept
TSRANK_OPEN_30,s2,"TsRank(Õ,30)",kept
TSRANK_OPEN_5,s2,"TsRank(Õ,5)",kept
TSRANK_OPEN_60,s2,"TsRank(Õ,60)",kept
TSRANK_RETID_10,s2,"TsRank(C/O-1,10)",kept
TSRANK_RETID_20,s2,"TsRank(C/O-1,20)",kept
TSRANK_RETID_3,s2,"TsRank(C/O-1,3)",kept
TSRANK_RETID_30,s2,"TsRank(C/O-1,30)",kept
TSRANK_RETID_5,s2,"TsRank(C/O-1,5)",kept
TSRANK_RETID_60,s2,"TsRank(C/O-1,60)",kept
TSRANK_RETON_10,s2,"TsRank(O/PC-1,10)",kept
TSRANK_RETON_20,s2,"TsRank(O/PC-1,20)",kept
TSRANK_RETON_3,s2,"TsRank(O/PC-1,3)",kept
TSRANK_RETON_30,s2,"TsRank(O/PC-1,30)",kept
TSRANK_RETON_5,s2,"TsRank(O/PC-1,5)",kept
TSRANK_RETON_60,s2,"TsRank(O/PC-1,60)",kept
TSRANK_R_10,s2,"TsRank(pct_chg/100,10)",kept
TSRANK_R_20,s2,"TsRank(pct_chg/100,20)",kept
TSRANK_R_3,s2,"TsRank(pct_chg/100,3)",kept
TSRANK_R_30,s2,"TsRank(pct_chg/100,30)",kept
TSRANK_R_5,s2,"TsRank(pct_chg/100,5)",kept
TSRANK_R_60,s2,"TsRank(pct_chg/100,60)",kept
TSRANK_VWAP_10,s2,"TsRank(A/V,10)",kept
TSRANK_VWAP_20,s2,"TsRank(A/V,20)",kept
TSRANK_VWAP_3,s2,"TsRank(A/V,3)",kept
TSRANK_VWAP_30,s2,"TsRank(A/V,30)",kept
TSRANK_VWAP_5,s2,"TsRank(A/V,5)",kept
TSRANK_VWAP_60,s2,"TsRank(A/V,60)",kept
TSRANK_V_10,s2,"TsRank(V,10)","dropped_dedup(anchor=TSRANK_LOGV_10, rho=1.000000)"
TSRANK_V_20,s2,"TsRank(V,20)","dropped_dedup(anchor=TSRANK_LOGV_20, rho=1.000000)"
TSRANK_V_3,s2,"TsRank(V,3)","dropped_dedup(anchor=TSRANK_LOGV_3, rho=1.000000)"
TSRANK_V_30,s2,"TsRank(V,30)","dropped_dedup(anchor=TSRANK_LOGV_30, rho=1.000000)"
TSRANK_V_5,s2,"TsRank(V,5)","dropped_dedup(anchor=TSRANK_LOGV_5, rho=1.000000)"
TSRANK_V_60,s2,"TsRank(V,60)","dropped_dedup(anchor=TSRANK_LOGV_60, rho=1.000000)"
UPPER_SHADOW_RATIO,s1,"K线形态｜(H-max(O,C))/(H-L), 一字板置 0",kept
VMA5,s1,"量能｜V/Mean(V,5) (量比近似)",kept
VOL15,s1,"波动率｜Std(R,15)",kept
VOL20,s1,"波动率｜Std(R,20)",kept
VOL5,s1,"波动率｜Std(R,5)",kept
VOL60,s1,"波动率｜Std(R,60)","dropped_dedup(anchor=DVOL, rho=-0.999280)"
VOLUME_TREND10,s1,"量能｜Slope(V,10)/Mean(V,20)",kept
VOL_CONTRACTION60,s1,"波动率｜ATRp/shift(ATRp,60)",kept
VOL_DRYUP_EXTREME,s1,"量能｜1[Mean(V,5) < Quant(Mean(V,5),250,0.1)]",kept
VOL_MOM,s1,"量能｜(Mean(V,5)-Mean(V,20))/Mean(V,20)",kept
VR1_20,s1,"量能｜V/Mean(V,20)",kept
VR5_60,s1,"量能｜Mean(V,5)/Mean(V,60)",kept
VSHRINK,s1,"量价背离｜Mean(V|R<0,近10)/Mean(V|R<0,前10)",kept
VSTD20,s1,"量能｜Std(V,20)/(Mean(V,20)+1)",kept
WMA_A_10,s2,"DecayLinear(A,10)/(x+1)",kept
WMA_A_20,s2,"DecayLinear(A,20)/(x+1)",kept
WMA_A_3,s2,"DecayLinear(A,3)/(x+1)",kept
WMA_A_30,s2,"DecayLinear(A,30)/(x+1)",kept
WMA_A_5,s2,"DecayLinear(A,5)/(x+1)",kept
WMA_A_60,s2,"DecayLinear(A,60)/(x+1)",kept
WMA_CF_10,s2,"DecayLinear(CF,10)/C̃",kept
WMA_CF_20,s2,"DecayLinear(CF,20)/C̃",kept
WMA_CF_3,s2,"DecayLinear(CF,3)/C̃",kept
WMA_CF_30,s2,"DecayLinear(CF,30)/C̃",kept
WMA_CF_5,s2,"DecayLinear(CF,5)/C̃",kept
WMA_CF_60,s2,"DecayLinear(CF,60)/C̃",kept
WMA_CLOSE_10,s2,"DecayLinear(C̃,10)/C̃","dropped_dedup(anchor=WMA_CF_10, rho=1.000000)"
WMA_CLOSE_20,s2,"DecayLinear(C̃,20)/C̃","dropped_dedup(anchor=WMA_CF_20, rho=1.000000)"
WMA_CLOSE_3,s2,"DecayLinear(C̃,3)/C̃","dropped_dedup(anchor=WMA_CF_3, rho=1.000000)"
WMA_CLOSE_30,s2,"DecayLinear(C̃,30)/C̃","dropped_dedup(anchor=WMA_CF_30, rho=1.000000)"
WMA_CLOSE_5,s2,"DecayLinear(C̃,5)/C̃","dropped_dedup(anchor=WMA_CF_5, rho=1.000000)"
WMA_CLOSE_60,s2,"DecayLinear(C̃,60)/C̃","dropped_dedup(anchor=WMA_CF_60, rho=1.000000)"
WMA_HIGH_10,s2,"DecayLinear(H̃,10)/C̃",kept
WMA_HIGH_20,s2,"DecayLinear(H̃,20)/C̃",kept
WMA_HIGH_3,s2,"DecayLinear(H̃,3)/C̃",kept
WMA_HIGH_30,s2,"DecayLinear(H̃,30)/C̃",kept
WMA_HIGH_5,s2,"DecayLinear(H̃,5)/C̃",kept
WMA_HIGH_60,s2,"DecayLinear(H̃,60)/C̃",kept
WMA_HLR_10,s2,"DecayLinear(H/L,10)",kept
WMA_HLR_20,s2,"DecayLinear(H/L,20)",kept
WMA_HLR_3,s2,"DecayLinear(H/L,3)",kept
WMA_HLR_30,s2,"DecayLinear(H/L,30)",kept
WMA_HLR_5,s2,"DecayLinear(H/L,5)",kept
WMA_HLR_60,s2,"DecayLinear(H/L,60)",kept
WMA_LOGV_10,s2,"DecayLinear(log(V+1),10)","dropped_dedup(anchor=EMA_LOGV_10, rho=0.999205)"
WMA_LOGV_20,s2,"DecayLinear(log(V+1),20)","dropped_dedup(anchor=EMA_LOGV_20, rho=0.999061)"
WMA_LOGV_3,s2,"DecayLinear(log(V+1),3)","dropped_dedup(anchor=EMA_LOGV_3, rho=0.999368)"
WMA_LOGV_30,s2,"DecayLinear(log(V+1),30)","dropped_dedup(anchor=EMA_LOGV_20, rho=0.999279)"
WMA_LOGV_5,s2,"DecayLinear(log(V+1),5)","dropped_dedup(anchor=EMA_LOGV_5, rho=0.999336)"
WMA_LOGV_60,s2,"DecayLinear(log(V+1),60)",kept
WMA_LOW_10,s2,"DecayLinear(L̃,10)/C̃",kept
WMA_LOW_20,s2,"DecayLinear(L̃,20)/C̃",kept
WMA_LOW_3,s2,"DecayLinear(L̃,3)/C̃",kept
WMA_LOW_30,s2,"DecayLinear(L̃,30)/C̃",kept
WMA_LOW_5,s2,"DecayLinear(L̃,5)/C̃",kept
WMA_LOW_60,s2,"DecayLinear(L̃,60)/C̃",kept
WMA_OPEN_10,s2,"DecayLinear(Õ,10)/C̃",kept
WMA_OPEN_20,s2,"DecayLinear(Õ,20)/C̃",kept
WMA_OPEN_3,s2,"DecayLinear(Õ,3)/C̃",kept
WMA_OPEN_30,s2,"DecayLinear(Õ,30)/C̃",kept
WMA_OPEN_5,s2,"DecayLinear(Õ,5)/C̃",kept
WMA_OPEN_60,s2,"DecayLinear(Õ,60)/C̃","dropped_dedup(anchor=WMA_CF_60, rho=0.999478)"
WMA_RETID_10,s2,"DecayLinear(C/O-1,10)",kept
WMA_RETID_20,s2,"DecayLinear(C/O-1,20)",kept
WMA_RETID_3,s2,"DecayLinear(C/O-1,3)",kept
WMA_RETID_30,s2,"DecayLinear(C/O-1,30)",kept
WMA_RETID_5,s2,"DecayLinear(C/O-1,5)",kept
WMA_RETID_60,s2,"DecayLinear(C/O-1,60)",kept
WMA_RETON_10,s2,"DecayLinear(O/PC-1,10)",kept
WMA_RETON_20,s2,"DecayLinear(O/PC-1,20)",kept
WMA_RETON_3,s2,"DecayLinear(O/PC-1,3)",kept
WMA_RETON_30,s2,"DecayLinear(O/PC-1,30)",kept
WMA_RETON_5,s2,"DecayLinear(O/PC-1,5)",kept
WMA_RETON_60,s2,"DecayLinear(O/PC-1,60)",kept
WMA_R_10,s2,"DecayLinear(pct_chg/100,10)",kept
WMA_R_20,s2,"DecayLinear(pct_chg/100,20)",kept
WMA_R_3,s2,"DecayLinear(pct_chg/100,3)",kept
WMA_R_30,s2,"DecayLinear(pct_chg/100,30)",kept
WMA_R_5,s2,"DecayLinear(pct_chg/100,5)",kept
WMA_R_60,s2,"DecayLinear(pct_chg/100,60)",kept
WMA_VWAP_10,s2,"DecayLinear(A/V,10)/C",kept
WMA_VWAP_20,s2,"DecayLinear(A/V,20)/C",kept
WMA_VWAP_3,s2,"DecayLinear(A/V,3)/C",kept
WMA_VWAP_30,s2,"DecayLinear(A/V,30)/C",kept
WMA_VWAP_5,s2,"DecayLinear(A/V,5)/C",kept
WMA_VWAP_60,s2,"DecayLinear(A/V,60)/C",kept
WMA_V_10,s2,"DecayLinear(V,10)/(x+1)",kept
WMA_V_20,s2,"DecayLinear(V,20)/(x+1)",kept
WMA_V_3,s2,"DecayLinear(V,3)/(x+1)",kept
WMA_V_30,s2,"DecayLinear(V,30)/(x+1)",kept
WMA_V_5,s2,"DecayLinear(V,5)/(x+1)",kept
WMA_V_60,s2,"DecayLinear(V,60)/(x+1)",kept
alpha12,s3,量价反向(Alpha12),kept
alpha12_rankpct,s3,量价反向(Alpha12)｜当日横截面百分位,kept
alpha12_z,s3,量价反向(Alpha12)｜当日横截面稳健标准化,kept
amihud_illiq_intraday,s3,Amihud非流动性(日内)_illiq_intraday,"dropped_dedup(anchor=AMIHUD_INTRADAY, rho=1.000000)"
amihud_illiq_intraday_rankpct,s3,Amihud非流动性(日内)_illiq_intraday｜当日横截面百分位,kept
amihud_illiq_intraday_z,s3,Amihud非流动性(日内)_illiq_intraday｜当日横截面稳健标准化,kept
amplitude,s3,振幅,kept
amplitude_lag_1,s3,振幅｜滞后1日,kept
amplitude_lag_1_rankpct,s3,振幅｜滞后1日｜当日横截面百分位,kept
amplitude_lag_1_z,s3,振幅｜滞后1日｜当日横截面稳健标准化,kept
amplitude_lag_3,s3,振幅｜滞后3日,"dropped_dedup(anchor=REF_HLR_3, rho=1.000000)"
amplitude_lag_3_rankpct,s3,振幅｜滞后3日｜当日横截面百分位,kept
amplitude_lag_3_z,s3,振幅｜滞后3日｜当日横截面稳健标准化,kept
amplitude_lag_5,s3,振幅｜滞后5日,"dropped_dedup(anchor=REF_HLR_5, rho=1.000000)"
amplitude_lag_5_rankpct,s3,振幅｜滞后5日｜当日横截面百分位,kept
amplitude_lag_5_z,s3,振幅｜滞后5日｜当日横截面稳健标准化,kept
amplitude_rankpct,s3,振幅｜当日横截面百分位,kept
amplitude_z,s3,振幅｜当日横截面稳健标准化,kept
atr,s3,平均真实波幅,kept
atr_rankpct,s3,平均真实波幅｜当日横截面百分位,kept
atr_ratio,s3,平均真实波幅_ratio,kept
atr_ratio_rankpct,s3,平均真实波幅_ratio｜当日横截面百分位,kept
atr_ratio_z,s3,平均真实波幅_ratio｜当日横截面稳健标准化,kept
atr_z,s3,平均真实波幅｜当日横截面稳健标准化,kept
bb_lower,s3,布林带lower,kept
bb_lower_rankpct,s3,布林带lower｜当日横截面百分位,kept
bb_lower_z,s3,布林带lower｜当日横截面稳健标准化,kept
bb_middle,s3,布林带middle,kept
bb_middle_rankpct,s3,布林带middle｜当日横截面百分位,kept
bb_middle_z,s3,布林带middle｜当日横截面稳健标准化,kept
bb_position,s3,布林带position,kept
bb_position_rankpct,s3,布林带position｜当日横截面百分位,kept
bb_position_z,s3,布林带position｜当日横截面稳健标准化,kept
bb_squeeze,s3,布林带squeeze,kept
bb_squeeze_rankpct,s3,布林带squeeze｜当日横截面百分位,kept
bb_squeeze_z,s3,布林带squeeze｜当日横截面稳健标准化,kept
bb_upper,s3,布林带upper,kept
bb_upper_rankpct,s3,布林带upper｜当日横截面百分位,"dropped_dedup(anchor=bb_middle_rankpct, rho=0.999193)"
bb_upper_z,s3,布林带upper｜当日横截面稳健标准化,kept
body_strength,s3,K线实体强度,"dropped_dedup(anchor=BODY_STRENGTH, rho=1.000000)"
body_strength_rankpct,s3,K线实体强度｜当日横截面百分位,kept
body_strength_z,s3,K线实体强度｜当日横截面稳健标准化,kept
boxcox_atr,s3,ATR对数变换(log1p),kept
boxcox_atr_rankpct,s3,ATR对数变换(log1p)｜当日横截面百分位,"dropped_dedup(anchor=atr_rankpct, rho=1.000000)"
boxcox_atr_z,s3,ATR对数变换(log1p)｜当日横截面稳健标准化,kept
close,s3,收盘价,"dropped_dedup(anchor=bb_middle, rho=0.999081)"
close_lag_10,s3,收盘价｜滞后10日,kept
close_lag_10_rankpct,s3,收盘价｜滞后10日｜当日横截面百分位,kept
close_lag_10_z,s3,收盘价｜滞后10日｜当日横截面稳健标准化,kept
close_lag_15,s3,收盘价｜滞后15日,kept
close_lag_15_rankpct,s3,收盘价｜滞后15日｜当日横截面百分位,kept
close_lag_15_z,s3,收盘价｜滞后15日｜当日横截面稳健标准化,kept
close_lag_20,s3,收盘价｜滞后20日,kept
close_lag_20_rankpct,s3,收盘价｜滞后20日｜当日横截面百分位,kept
close_lag_20_z,s3,收盘价｜滞后20日｜当日横截面稳健标准化,kept
close_lag_25,s3,收盘价｜滞后25日,kept
close_lag_25_rankpct,s3,收盘价｜滞后25日｜当日横截面百分位,kept
close_lag_25_z,s3,收盘价｜滞后25日｜当日横截面稳健标准化,kept
close_lag_3,s3,收盘价｜滞后3日,"dropped_dedup(anchor=bb_middle, rho=0.999456)"
close_lag_30,s3,收盘价｜滞后30日,kept
close_lag_30_rankpct,s3,收盘价｜滞后30日｜当日横截面百分位,kept
close_lag_30_z,s3,收盘价｜滞后30日｜当日横截面稳健标准化,kept
close_lag_3_rankpct,s3,收盘价｜滞后3日｜当日横截面百分位,"dropped_dedup(anchor=bb_middle_rankpct, rho=0.999592)"
close_lag_3_z,s3,收盘价｜滞后3日｜当日横截面稳健标准化,"dropped_dedup(anchor=bb_middle_z, rho=0.999241)"
close_lag_5,s3,收盘价｜滞后5日,kept
close_lag_5_rankpct,s3,收盘价｜滞后5日｜当日横截面百分位,kept
close_lag_5_z,s3,收盘价｜滞后5日｜当日横截面稳健标准化,kept
close_smooth_10,s3,收盘价EMA10平滑,"dropped_dedup(anchor=bb_middle, rho=0.999420)"
close_smooth_10_rankpct,s3,收盘价EMA10平滑｜当日横截面百分位,"dropped_dedup(anchor=bb_middle_rankpct, rho=0.999644)"
close_smooth_10_z,s3,收盘价EMA10平滑｜当日横截面稳健标准化,"dropped_dedup(anchor=bb_middle_z, rho=0.999545)"
close_vs_high,s3,收盘距日高位置,kept
close_vs_high_rankpct,s3,收盘距日高位置｜当日横截面百分位,kept
close_vs_high_z,s3,收盘距日高位置｜当日横截面稳健标准化,kept
clv,s3,收盘位置值,kept
clv_rankpct,s3,收盘位置值｜当日横截面百分位,kept
clv_z,s3,收盘位置值｜当日横截面稳健标准化,kept
cs_n,s3,当日横截面样本数,kept
daily_return,s3,日收益率,"dropped_dedup(anchor=RET1, rho=0.999591)"
daily_return_rankpct,s3,日收益率｜当日横截面百分位,kept
daily_return_z,s3,日收益率｜当日横截面稳健标准化,kept
day_of_month,s3,月内日序,kept
day_of_year,s3,年内日序,kept
dist_to_high_60,s3,距60日高点距离,kept
dist_to_high_60_rankpct,s3,距60日高点距离｜当日横截面百分位,kept
dist_to_high_60_z,s3,距60日高点距离｜当日横截面稳健标准化,kept
distance_to_resistance,s3,距压力位距离,kept
distance_to_resistance_rankpct,s3,距压力位距离｜当日横截面百分位,kept
distance_to_resistance_z,s3,距压力位距离｜当日横截面稳健标准化,kept
distance_to_support,s3,距支撑位距离,kept
distance_to_support_rankpct,s3,距支撑位距离｜当日横截面百分位,kept
distance_to_support_z,s3,距支撑位距离｜当日横截面稳健标准化,kept
doji_pattern,s3,十字线形态_pattern,"dropped_dedup(anchor=DOJI, rho=1.000000)"
doji_pattern_rankpct,s3,十字线形态_pattern｜当日横截面百分位,kept
doji_pattern_z,s3,十字线形态_pattern｜当日横截面稳健标准化,kept
downtrend,s3,下跌趋势标记,kept
effective_spread,s3,有效价差估计,kept
effective_spread_rankpct,s3,有效价差估计｜当日横截面百分位,"dropped_dedup(anchor=amplitude_rankpct, rho=0.999559)"
effective_spread_z,s3,有效价差估计｜当日横截面稳健标准化,kept
efficiency_ratio,s3,效率系数,kept
efficiency_ratio_lag_1,s3,效率系数｜滞后1日,kept
efficiency_ratio_lag_1_rankpct,s3,效率系数｜滞后1日｜当日横截面百分位,kept
efficiency_ratio_lag_1_z,s3,效率系数｜滞后1日｜当日横截面稳健标准化,kept
efficiency_ratio_lag_3,s3,效率系数｜滞后3日,kept
efficiency_ratio_lag_3_rankpct,s3,效率系数｜滞后3日｜当日横截面百分位,kept
efficiency_ratio_lag_3_z,s3,效率系数｜滞后3日｜当日横截面稳健标准化,kept
efficiency_ratio_lag_5,s3,效率系数｜滞后5日,kept
efficiency_ratio_lag_5_rankpct,s3,效率系数｜滞后5日｜当日横截面百分位,kept
efficiency_ratio_lag_5_z,s3,效率系数｜滞后5日｜当日横截面稳健标准化,kept
efficiency_ratio_rankpct,s3,效率系数｜当日横截面百分位,kept
efficiency_ratio_z,s3,效率系数｜当日横截面稳健标准化,kept
engulfing_pattern,s3,吞没形态_pattern,kept
engulfing_pattern_rankpct,s3,吞没形态_pattern｜当日横截面百分位,kept
engulfing_pattern_z,s3,吞没形态_pattern｜当日横截面稳健标准化,kept
hammer_pattern,s3,锤子线形态_pattern,"dropped_dedup(anchor=HAMMER, rho=1.000000)"
hammer_pattern_rankpct,s3,锤子线形态_pattern｜当日横截面百分位,kept
